case_id,seed,timestamp,S,mu,delta,lf_success,lf_peak_force,lf_safety_violated,lf_max_rotation_deg,lf_wall_time,lf_connector_failed_t,hf_success,hf_peak_force,hf_safety_violated,hf_max_rotation_deg,hf_wall_time,hf_connector_failed_t,hf_failure_sequence,hf_n_failed,force_discrepancy,adequate_label,success_agree,safety_agree,speedup_ratio,phase
468,410,2026-09-21T15:19:21,97.57233418597679,0.39431592973834373,0.007486148733323049,1,1.2348039072148345,0,0.0015179834765097365,0.005960918962955475,0.0,1,1.4205360917065175,0,0.03998136658792948,0.009270181995816529,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.1307479518303258,0,1,1,1.5551598760906982,lhs_main
469,411,2026-09-21T15:19:21,37.521987481968694,0.3604019466789834,0.004300918546828306,1,1.1928671255853034,0,0.000832111574130185,0.006058483035303652,0.0,1,1.5956612413097935,0,1.3432137905783592,0.009598486998584121,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.25243084515473835,0,1,1,1.5843053356182326,lhs_main
467,409,2026-09-21T15:19:21,33.13277400629413,0.2976834848300469,1.857321814025081e-05,1,33.93241337938598,0,0.000510549402550761,0.017270830983761698,1.08,0,23.593681549037278,1,0.6211409973881128,0.030487943964544684,0.256,"[[2, 0.256], [5, 0.26], [1, 0.264], [6, 0.268], [4, 0.272], [0, 0.276], [3, 0.276], [7, 0.28]]",8,0.43819917671011216,0,0,0,1.765285294796175,lhs_main
472,414,2026-09-21T15:19:21,68.17240049653041,0.47409296683654567,0.004603669885563666,1,1.1855941535356556,0,0.0009737614472935752,0.006002991984132677,0.0,1,1.7242166816050772,0,0.026696067089465068,0.00934848200995475,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.31238679790988727,0,1,1,1.5573037636340332,lhs_main
470,412,2026-09-21T15:19:21,86.96920728348448,0.3346080795344345,0.0013820853035844823,1,87.79448257732273,0,0.045810354904450894,0.03929275396512821,2.642,1,1.1854772979774337,0,0.0003842730479302734,0.009399167029187083,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,73.05834150271004,0,1,1,0.23920866013944242,lhs_main
471,413,2026-09-21T15:19:21,63.613419843517356,0.18822685039625375,0.0018868857498145375,1,64.41454885153539,0,0.0007263851087425305,0.030141317984089255,1.964,1,1.1854612536748101,0,0.0008608344958018881,0.009729737997986376,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,53.337118696926446,0,1,1,0.32280399958364225,lhs_main
474,416,2026-09-21T15:19:21,39.23349414301519,0.6583531010679887,0.0019292240736851257,1,1.1944067572129662,0,0.00196134689905725,0.005973406019620597,0.0,1,1.1870600473008521,0,0.006165575655668765,0.010080020991154015,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.006188996023258531,1,1,1,1.6874829800694262,lhs_main
475,417,2026-09-21T15:19:21,22.489563014288134,0.5388989273912876,0.005861021393350157,1,1.1855612992273317,0,0.0049639560511808845,0.005995172017719597,0.0,0,1.4198512691155427,1,0.023912669436929112,0.007316463044844568,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.1650102197212216,0,0,0,1.220392513045448,lhs_main
473,415,2026-09-21T15:19:21,64.22303018809873,0.2390711654398793,0.0006062104831619091,1,65.03587449260411,0,0.000984742456686663,0.029846903984434903,1.982,1,1.185567672923378,0,0.0071050353868609,0.00925857899710536,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,53.85631565192594,0,1,1,0.3102023245671876,lhs_main
477,419,2026-09-21T15:19:21,60.896708119472876,0.2482667212782548,0.007700354507216501,1,1.2926337858460992,0,0.0009979386020790126,0.006190539977978915,0.0,1,1.3359407160778631,0,0.12338416903398615,0.009544440021272749,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.032416805409529736,1,1,1,1.541778270590995,lhs_main
476,418,2026-09-21T15:19:21,59.46946265302615,0.7482111411922608,0.000576009249452413,1,60.27700813651094,0,0.006526068011350368,0.02801435097353533,1.844,1,1.1870626852533235,0,0.006079865411869013,0.011615119990892708,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,49.77828566706872,0,1,1,0.4146132102744522,lhs_main
478,420,2026-09-21T15:19:21,23.404667184356683,0.6497543430573194,0.007304620657826599,1,1.1872041623919631,0,0.0005772094006405274,0.005927386984694749,0.0,1,1.1863813344959317,0,0.011647843990708496,0.009213206998538226,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0006935610600962365,1,1,1,1.5543454514321189,lhs_main
479,421,2026-09-21T15:19:21,25.115044615036908,0.6375280131836204,0.006789243769100425,1,1.1882321017117774,0,0.000536106371891205,0.005919813003856689,0.0,1,1.1875916231899537,0,0.011727932809731776,0.00926295097451657,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0005393087230636785,1,1,1,1.5647370902563758,lhs_main
481,423,2026-09-21T15:19:21,116.23575384268044,0.4466166676027442,0.005066855269084146,1,1.1883051037871597,0,0.0010659820030760765,0.00606311799492687,0.0,1,1.6424593019992264,0,0.059570493482218684,0.00921569298952818,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.2765086463081693,0,1,1,1.519959366985622,lhs_main
482,424,2026-09-21T15:19:21,29.85023584406659,0.3984780547926202,0.002968139880857738,1,1.1855223319029735,0,0.002213198701519504,0.005973947991151363,0.0,1,1.1858752536377415,0,0.0027184855392764404,0.00989182898774743,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0002976044349398191,1,1,1,1.6558277712493061,lhs_main
483,425,2026-09-21T15:19:21,54.22139379609274,0.47079852782549003,0.0034259348995254566,1,1.1871799079936203,0,0.0005819328418938006,0.005952865001745522,0.0,1,1.1857450203391005,0,0.01191813588483622,0.009365139005240053,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0012101148475491574,1,1,1,1.5732154185411513,lhs_main
484,426,2026-09-21T15:19:21,46.780780953405625,0.4623850642691236,0.007079458559787617,1,1.2053707456454004,0,0.0007833506264648372,0.006067479029297829,0.0,0,1.3848872373709695,1,0.02677744743678268,0.007383272983133793,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.1296253491846442,0,0,0,1.2168600744201068,lhs_main
480,422,2026-09-21T15:19:21,82.32933246098631,0.6686975505755159,0.0004986860787954883,1,83.17371496121082,0,0.005551702961545072,0.03786220296751708,2.508,1,1.1870044878140449,0,0.008592111673051477,0.011042455967981368,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,69.07026158290375,0,1,1,0.29164853343200775,lhs_main
486,428,2026-09-21T15:19:21,98.51273666806115,0.2557155265661909,0.006383442586395521,1,1.2524184652828292,0,0.0009908671252775029,0.006038956984411925,0.0,1,1.7560530265164633,0,0.05732592360633111,0.009487578005064279,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.2867991761232345,0,1,1,1.5710623588732486,lhs_main
485,427,2026-09-21T15:19:21,48.98649630396252,0.32952607005803985,0.00019199170009334872,1,49.79452134870043,0,0.001169749306186097,0.023824996955227107,1.54,1,1.1853086439526008,0,0.005469044312079923,0.009904233971610665,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,41.00975130211879,0,1,1,0.41570766998304765,lhs_main
488,430,2026-09-21T15:19:21,75.57062725303572,0.41659487863693134,0.0029948300062407987,0,15.466378081756929,1,0.40933231789468183,0.001950926030986011,0.0,1,1.1857778162148267,0,0.004922571918504826,0.009722986025735736,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,12.04323446624076,0,0,0,4.983779944143589,lhs_main
487,429,2026-09-21T15:19:21,61.46954847870683,0.3662476217556174,0.007869311986422755,1,1.254665492208876,0,0.0019208170467588665,0.0061015390092507005,0.0,1,1.1852831831681863,0,0.2709034496878638,0.009804314002394676,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.05853648311725412,1,1,1,1.6068591854497862,lhs_main
489,431,2026-09-21T15:19:21,35.492211646747165,0.15905312016898843,0.0034225159027612083,1,1.2080670350457356,0,0.000327980134124907,0.006247782032005489,0.0,1,1.2978146418747878,0,0.005953238906394549,0.009622607030905783,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.06915286970364673,1,1,1,1.5401636903483655,lhs_main
491,433,2026-09-21T15:19:21,49.249534217113286,0.4940941499538529,0.006499995744192829,1,1.1922738866778781,0,0.001311914643719036,0.005958656023722142,0.0,1,1.1864109286288056,0,0.04491292569133316,0.009298939956352115,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.004941759981803831,1,1,1,1.5605767339701926,lhs_main
492,434,2026-09-21T15:19:21,101.50706407242853,0.20588493392368948,0.005036492972536342,1,1.2315578413830919,0,0.001104644232120275,0.0059619449893943965,0.0,1,1.613067645401655,0,0.05376858825860343,0.01033983298111707,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.23651196842620134,0,1,1,1.7343053314833372,lhs_main
493,435,2026-09-21T15:19:21,50.558324131713,0.25154791286520006,0.004334097434431456,1,1.2102544184935031,0,0.0006731614614076031,0.0060624920297414064,0.0,1,1.7519800118116622,0,0.018160465408505,0.009759709995705634,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.3092076334580891,0,1,1,1.609851187898705,lhs_main
490,432,2026-09-21T15:19:21,49.921103696412246,0.4195670834214511,0.0008598807686508165,1,50.76008270800711,0,0.004291236364157947,0.024329437990672886,1.568,1,1.1859480633781296,0,0.000643289224068694,0.009800100000575185,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,41.801269528969826,0,1,1,0.40280831823292523,lhs_main
495,437,2026-09-21T15:19:21,32.63537847543862,0.2968420907271361,0.002912153784682232,1,1.1888605075145884,0,0.0007796049250164325,0.00609625200740993,0.0,1,1.1855968867733249,0,0.016445297058730657,0.00945804500952363,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0027527237779323655,1,1,1,1.5514524330732187,lhs_main
496,438,2026-09-21T15:19:21,39.772557748441876,0.3230850442440289,0.006344820327884779,1,1.2325701445729036,0,0.0017554020242979726,0.00598582299426198,0.0,1,1.260114872782056,0,0.011236266271964406,0.009592020011041313,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0218589025525424,1,1,1,1.6024563406295576,lhs_main
497,439,2026-09-21T15:19:21,73.32141636466058,0.2345748821213243,0.0027363904696667456,0,14.538368833338852,1,0.008634632737140165,0.001381911977659911,0.0,1,1.1853426850947348,0,0.003758860958497786,0.009563918982166797,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,11.265118784764693,0,0,0,6.920787384998324,lhs_main
498,440,2026-09-21T15:19:22,99.42542820824517,0.49733077904935086,0.003244467233260657,0,16.74046398448614,1,3.9501165884434846,0.0017566760070621967,0.0,1,1.1884862970824808,0,0.02257378116178482,0.00930827803676948,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,13.085533864025994,0,0,0,5.2988018276268924,lhs_main
494,436,2026-09-21T15:19:22,93.58280352997781,0.4721531920889691,0.0028931944558167376,1,94.41352439286685,0,0.09426136475545048,0.042122936982195824,2.834,1,1.185978150335031,0,0.00429592475020289,0.010138761019334197,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,78.60814823291275,0,1,1,0.24069454187440836,lhs_main
500,442,2026-09-21T15:19:22,57.88671586983807,0.7348287277241135,0.005650743249202579,1,1.2456696692378246,0,0.0067779260354657945,0.005903624987695366,0.0,0,1.2187867932914107,1,0.015014460623304339,0.0071889450191520154,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.022057078477044387,0,0,0,1.2177170863893927,lhs_main
499,441,2026-09-21T15:19:22,45.26878522418099,0.6861952829857066,0.007620244397907511,1,1.1914781533701906,0,0.0004762940422968404,0.005963465024251491,0.0,1,1.1891291513980635,0,0.012212954743422103,0.009086851961910725,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0019753968434507996,1,1,1,1.5237537111322739,lhs_main
501,443,2026-09-21T15:19:22,73.65789344565147,0.5423627911290038,0.006703208653805664,1,1.1871976448365347,0,0.0004896980086474946,0.005954372987616807,0.0,1,1.614648588578323,0,0.011997735180683254,0.011203058995306492,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.26473311082391826,0,1,1,1.881484250080617,lhs_main
503,445,2026-09-21T15:19:22,115.31626878253704,0.187138925553774,0.0036347742162454733,0,19.355003357386238,1,0.043849657954539406,0.0013488400145433843,0.0,1,1.7532639894196551,0,0.006597180523738749,0.009365868987515569,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,10.039411904988082,0,0,0,6.9436470497104485,lhs_main
502,444,2026-09-21T15:19:22,31.2796883095088,0.16511933109412882,0.006907837045514512,1,1.289682484973487,0,0.000433078269493583,0.006120876001659781,0.0,1,1.760288340762234,0,0.872797172719395,0.009615270013455302,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.26734589151739024,0,1,1,1.5708976968080968,lhs_main
504,446,2026-09-21T15:19:22,60.28775538642199,0.15126048272680007,0.00794766885181608,1,1.3278008959905248,0,0.00033970393012078655,0.005972023005597293,0.0,1,1.6443888696047781,0,0.01161158269436615,0.00958201102912426,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.19252622020626056,0,1,1,1.6044832747870355,lhs_main
506,448,2026-09-21T15:19:22,32.26466952349807,0.5213074891047129,0.0011199829205596362,1,4.514847451491036,0,0.050778282223954876,0.006023419031407684,0.0,1,1.1862029061830845,0,0.0019129486634748094,0.009807159949559718,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,2.8061342017941335,0,1,1,1.628171624524646,lhs_main
507,449,2026-09-21T15:19:22,89.35754457223184,0.6293476839031937,0.007461659347788343,1,1.1855872438260098,0,0.004794858576446123,0.005913883971516043,0.0,0,1.4930602658632142,1,0.015340322790094658,0.0076099379803054035,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.20593476972574754,0,0,0,1.2867918980078623,lhs_main
508,450,2026-09-21T15:19:22,42.965607929612595,0.699353630453447,0.005512480704955402,1,1.2270411769671625,0,0.004588332037095459,0.005842457001563162,0.0,1,1.2081242694108052,0,0.019480273530572318,0.010406906949356198,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.01565808090717604,1,1,1,1.781255205912822,lhs_main
509,451,2026-09-21T15:19:22,108.70478164866427,0.1616902412786203,0.006639048212925067,1,1.2820713123690317,0,0.00039170148492022555,0.006039973988663405,0.0,1,1.7618321082492105,0,0.06585763486531022,0.009555387019645423,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.2723078967819088,0,1,1,1.5820245314930486,lhs_main
510,452,2026-09-21T15:19:22,24.756964345074255,0.42537992014478343,0.005980872215846688,1,1.1996357921776242,0,0.000805947621843482,0.006001767993438989,0.0,1,1.4723854431430883,0,0.03553303190837062,0.009706717974040657,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.18524337647839537,0,1,1,1.61730976349833,lhs_main
511,453,2026-09-21T15:19:22,75.6640945981582,0.6401002707949286,0.007566413488470419,1,1.1858126031203189,0,0.00358285726961809,0.0058376730303280056,0.0,1,1.6172469330018158,0,0.7566284870982963,0.011140868999063969,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.2667708443760657,0,1,1,1.9084434741693623,lhs_main
505,447,2026-09-21T15:19:22,104.29561630584614,0.2297593505340099,0.0007589744778072443,1,105.10481456477766,0,0.0013808880752622867,0.04711509501794353,3.144,1,1.185375231802021,0,0.058262821236212244,0.009824306005612016,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,87.66796921764268,0,1,1,0.2085171642309218,lhs_main
512,454,2026-09-21T15:19:22,111.35860296807184,0.28000817235201914,0.007581181787213231,1,1.2784217330410421,0,0.0009793110837926706,0.005831159010995179,0.0,1,1.7265985607300836,0,0.024035901981432812,0.009284224011935294,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.2595721077744511,0,1,1,1.5921747279450016,lhs_main
514,456,2026-09-21T15:19:22,107.92784826269636,0.44992262142669837,0.006362282086023967,1,1.1989574731260757,0,0.0007809907215779038,0.005993582017254084,0.0,1,1.4009209018127602,0,0.015015330904276791,0.009445568022783846,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.14416476221130567,0,1,1,1.575947070648624,lhs_main
513,455,2026-09-21T15:19:22,88.77306159501532,0.2191956053592935,0.0007308736447424431,1,89.58760755238029,0,0.0012898432524847043,0.040208535036072135,2.694,1,1.1854642759144758,0,0.05199487216558065,0.010205028986092657,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,74.57174802528044,0,1,1,0.25380255652033723,lhs_main
515,457,2026-09-21T15:19:22,71.14703856453568,0.46034532090572156,0.00041271375523724155,1,71.93222437913454,0,0.002318505269704113,0.03319954301696271,2.182,1,1.186035038881173,0,0.007078917055283001,0.010264765995088965,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,59.64932486901116,0,1,1,0.30918395442504637,lhs_main
517,459,2026-09-21T15:19:22,71.77851940874228,0.4862385429866446,0.002950086891899035,1,1.1920335698648086,0,0.0008180769052832912,0.006026318005751818,0.0,1,1.1860202036643854,0,0.006041620333556592,0.009907995001412928,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0050702055343104235,1,1,1,1.6441208366296374,lhs_main
519,461,2026-09-21T15:19:22,26.036038228352396,0.2784635152623596,0.0016160531646156936,1,1.1855221702376517,0,0.0005854601170385956,0.0061760430107824504,0.0,1,1.1855507858752883,0,0.0029627430513932194,0.009543026972096413,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,2.4136998581159423e-05,1,1,1,1.5451684768768144,lhs_main
520,462,2026-09-21T15:19:22,57.19116497941117,0.7952382290501394,0.004762817013296998,1,1.242571564378803,0,0.005395115981426733,0.0059657960082404315,0.0,1,1.2211468783130273,0,0.014871197763877351,0.010216621973086149,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.017544724919063878,1,1,1,1.7125329057470517,lhs_main
516,458,2026-09-21T15:19:22,111.82232690938744,0.10849846673071263,0.0013584027030851716,1,112.62045155904735,0,0.00033405060994126244,0.049976160982623696,3.362,1,1.1854851459966724,0,0.00032163722116992016,0.009575098985806108,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,93.99946240521135,0,1,1,0.19159332764946255,lhs_main
521,463,2026-09-21T15:19:22,44.41027090025747,0.3175923946581034,0.005395100944552885,1,1.215229273025238,0,0.0018026085170134583,0.006121810001786798,0.0,1,1.5972620784744214,0,1.0434290396220534,0.00967921200208366,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.23917978808716905,0,1,1,1.5811029743259832,lhs_main
522,464,2026-09-21T15:19:22,118.76593176126829,0.6166299121985395,0.006616021767249979,1,1.1867387998042158,0,0.0009617950748481043,0.005992079037241638,0.0,1,1.186823864790796,0,0.011644388438573482,0.0091409080196172,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,7.167448271292099e-05,1,1,1,1.5254985728334247,lhs_main
523,465,2026-09-21T15:19:22,75.10126558474587,0.12104076138003597,0.007993908282220526,1,1.3355803586203632,0,0.00021277248629250907,0.0059260770212858915,0.0,1,1.1856699842916505,0,0.012058042663431691,0.009528881986625493,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.12643516013292094,0,1,1,1.60795783659218,lhs_main
518,460,2026-09-21T15:19:22,117.77560620715808,0.7036066647548976,0.0026279316557609937,1,118.62030361447098,0,0.002718580236786901,0.052640680980402976,3.536,1,1.1874296830816213,0,0.0012842150833979544,0.010412132018245757,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,98.89669729884737,0,1,1,0.1977963017256934,lhs_main
524,466,2026-09-21T15:19:22,92.520494995089,0.6031813462160731,0.004957951158231236,1,1.197032745809823,0,0.0015499769978544666,0.006049856950994581,0.0,1,1.1908699891339105,0,0.0412281385223166,0.009251859970390797,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.005175003763756455,1,1,1,1.5292692117075288,lhs_main
526,468,2026-09-21T15:19:22,91.22677107873379,0.7235749363674215,0.005338261235335554,1,1.2450996730412693,0,0.006414876643789206,0.005871799017768353,0.0,0,1.218963669400874,1,0.0181303782649484,0.00783238501753658,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.02144116703104139,0,0,0,1.3338986899645913,lhs_main
527,469,2026-09-21T15:19:22,40.71826612452666,0.5991958733948378,0.006037869613085684,1,1.1873308339289772,0,0.0005439602922049916,0.00593007798306644,0.0,1,1.1864506456697748,0,0.013816713882961651,0.00927855697227642,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0007418667286455541,1,1,1,1.5646601948189698,lhs_main
528,470,2026-09-21T15:19:22,86.01464612170219,0.33529410853248026,0.00552973612832751,1,1.21348302390113,0,0.0016027889067695231,0.006100098020397127,0.0,1,1.6791118823632114,0,0.07944534107944097,0.009395146975293756,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.27730663057827165,0,1,1,1.5401632799799037,lhs_main
525,467,2026-09-21T15:19:22,81.73578287471763,0.6975295083485769,0.002446347464334287,1,82.55292695296492,0,0.0026039482701754263,0.037101707013789564,2.49,1,1.1873576025428636,0,0.0011324946085924609,0.010399268998298794,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,68.52659146340436,0,1,1,0.28029085007958543,lhs_main
530,472,2026-09-21T15:19:22,107.10763641771004,0.6548777452262566,0.004103129615625925,0,21.02404533574807,1,0.08273154732244895,0.0013731030048802495,0.0,0,1.21031233370215,1,0.012003047905553926,0.00728566903853789,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,16.3707602164467,0,1,1,5.305988707797843,lhs_main
531,473,2026-09-21T15:19:22,30.335856890661184,0.5265159768719324,0.002457942515399044,1,1.1999818002109968,0,0.0032438006783812308,0.006079744023736566,0.0,1,1.1862472984760504,0,0.0008906789129381106,0.009726813004817814,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.011578110021907614,1,1,1,1.5998721273202199,lhs_main
